module_rel,kind,qualname,lineno,end_lineno
pdf_generator.py,method,PDFGenerator._draw_custom_content,246,255
pdf_generator.py,method,PDFGenerator._draw_heatpump_section,215,234
pdf_generator.py,method,PDFGenerator._draw_offer_table,178,210
pdf_generator.py,method,PDFGenerator._get_module_map,236,244
pdf_generator.py,method,PDFGenerator._header_footer,103,134
pdf_generator.py,method,PDFGenerator.create_pdf,136,159
pdf_generator.py,method,PDFGenerator.merge_pdfs,257,314
pdf_generator.py,method,PageNumCanvas.__init__,803,809
pdf_generator.py,method,PageNumCanvas.save,814,821
pdf_generator.py,method,PageNumCanvas.showPage,810,812
pdf_generator.py,method,SetCurrentChapterTitle.__init__,870,870
pdf_generator.py,method,SetCurrentChapterTitle.draw,872,873
pdf_generator.py,method,SetCurrentChapterTitle.wrap,871,871
pdf_generator.py,method,SimpleHRFlowable.__init__,831,838
pdf_generator.py,method,SimpleHRFlowable.draw,840,853
pdf_generator.py,method,SimpleHRFlowable.getSpaceAfter,866,867
pdf_generator.py,method,SimpleHRFlowable.getSpaceBefore,863,864
pdf_generator.py,method,SimpleHRFlowable.wrap,855,861
pdf_helpers.py,func,add_page_title_to_story,47,55
pdf_helpers.py,func,create_section_title_mapping,111,134
pdf_helpers.py,func,create_streamlit_pdf_with_enhanced_headers,171,236
pdf_helpers.py,func,integrate_dynamic_headers_into_existing_pdf,137,167
pdf_helpers.py,func,prepare_pdf_with_correct_page_numbers,58,108
pdf_helpers.py,class,PageTitleSetter,9,26
pdf_helpers.py,class,TotalPagesSetter,29,44
pdf_helpers.py,method,PageTitleSetter.__init__,17,21
pdf_helpers.py,method,PageTitleSetter.draw,23,26
pdf_helpers.py,method,TotalPagesSetter.__init__,36,40
pdf_helpers.py,method,TotalPagesSetter.draw,42,44
pdf_migration.py,func,create_migration_stub,78,161
pdf_migration.py,func,migrate_pdf_systems,16,76
pdf_migration.py,func,render_migration_ui,222,231
pdf_migration.py,func,show_migration_overview,163,219
pdf_preview.py,func,create_preview_thumbnail,329,358
pdf_preview.py,func,render_pdf_preview_interface,110,327
pdf_preview.py,class,PDFPreviewEngine,25,108
pdf_preview.py,method,PDFPreviewEngine.__init__,28,31
pdf_preview.py,method,PDFPreviewEngine._create_cache_key,76,85
pdf_preview.py,method,PDFPreviewEngine.generate_preview_pdf,33,74
pdf_preview.py,method,PDFPreviewEngine.pdf_to_images,87,108
pdf_styles.py,func,get_base_table_style,1305,1306
pdf_styles.py,func,get_color_palette,38,52
pdf_styles.py,func,get_data_table_style,1307,1308
pdf_styles.py,func,get_main_product_table_style,1311,1312
pdf_styles.py,func,get_pdf_stylesheet,1274,1304
pdf_styles.py,func,get_product_table_style,1309,1310
pdf_styles.py,func,render_pdf_theme_manager,1171,1260
pdf_styles.py,class,ColorScheme,60,81
pdf_styles.py,class,PDFThemeManager,118,1169
pdf_styles.py,class,PDFVisualEnhancer,83,116
pdf_styles.py,method,ColorScheme.to_dict,71,81
pdf_styles.py,method,PDFThemeManager.__init__,121,319
pdf_styles.py,method,PDFThemeManager._add_gradient_to_bar,603,607
pdf_styles.py,method,PDFThemeManager._create_3d_cost_breakdown,413,439
pdf_styles.py,method,PDFThemeManager._create_amortization_timeline,441,491
pdf_styles.py,method,PDFThemeManager._create_energy_flow_diagram,493,545
pdf_styles.py,method,PDFThemeManager._create_enhanced_generation_chart,380,411
pdf_styles.py,method,PDFThemeManager._create_gauge_chart,578,601
pdf_styles.py,method,PDFThemeManager._create_roi_dashboard,547,576
pdf_styles.py,method,PDFThemeManager._draw_arrow,632,635
pdf_styles.py,method,PDFThemeManager._draw_circle,623,625
pdf_styles.py,method,PDFThemeManager._draw_diamond,627,630
pdf_styles.py,method,PDFThemeManager._draw_hexagon,617,621
pdf_styles.py,method,PDFThemeManager._draw_rounded_rect,609,615
pdf_styles.py,method,PDFThemeManager._generate_color_palette,1107,1130
pdf_styles.py,method,PDFThemeManager._show_theme_preview,1132,1135
pdf_styles.py,method,PDFThemeManager.create_custom_background,637,686
pdf_styles.py,method,PDFThemeManager.create_custom_theme,1137,1169
pdf_styles.py,method,PDFThemeManager.create_enhanced_chart,337,378
pdf_styles.py,method,PDFThemeManager.initialize_session_state,321,333
pdf_styles.py,method,PDFThemeManager.render_pdf_visual_enhancer,688,856
pdf_styles.py,method,PDFThemeManager.render_theme_selector,866,917
pdf_styles.py,method,PDFThemeManager.render_visualization_settings,919,1105
pdf_styles.py,method,PDFVisualEnhancer.__init__,86,116
pdf_template_engine/dynamic_overlay.py,func,_as_image_reader,52,88
pdf_template_engine/dynamic_overlay.py,func,_draw_company_logo,188,209
pdf_template_engine/dynamic_overlay.py,func,_draw_donut,228,247
pdf_template_engine/dynamic_overlay.py,func,_draw_global_watermark,91,127
pdf_template_engine/dynamic_overlay.py,func,_draw_page1_kpi_donuts,249,293
pdf_template_engine/dynamic_overlay.py,func,_draw_page3_right_chart_and_separator,574,776
pdf_template_engine/dynamic_overlay.py,func,_draw_page4_component_images,779,819
pdf_template_engine/dynamic_overlay.py,func,_draw_top_right_triangle,295,316
pdf_template_engine/dynamic_overlay.py,func,_first_valid_percent,220,226
pdf_template_engine/dynamic_overlay.py,func,_parse_percent,211,218
pdf_template_engine/dynamic_overlay.py,func,_remove_text_from_page,822,871
pdf_template_engine/dynamic_overlay.py,func,_to_bool,39,49
pdf_template_engine/dynamic_overlay.py,func,append_additional_pages,974,987
pdf_template_engine/dynamic_overlay.py,func,generate_custom_offer_pdf,990,1004
pdf_template_engine/dynamic_overlay.py,func,generate_overlay,320,572
pdf_template_engine/dynamic_overlay.py,func,int_to_color,180,185
pdf_template_engine/dynamic_overlay.py,func,merge_with_background,874,971
pdf_template_engine/dynamic_overlay.py,func,parse_coords_file,130,177
pdf_template_engine/merger.py,func,merge_first_seven_pages,8,18
pdf_template_engine/placeholders.py,func,USE_PERFORM_CALCULATIONS,26,32
pdf_template_engine/placeholders.py,func,_fit_to_float,68,72
pdf_template_engine/placeholders.py,func,_normalize_tariff_to_eur_per_kwh,74,80
pdf_template_engine/placeholders.py,func,build_dynamic_data,414,2568
pdf_template_engine/placeholders.py,func,fmt_number,382,411
pdf_template_engine/placeholders.py,func,get_feed_in_tariff_eur_per_kwh,126,127
pdf_template_engine/placeholders.py,func,resolve_feed_in_tariff_eur_per_kwh,83,123
pdf_ui.py,func,_dummy_generate_offer_pdf,29,31
pdf_ui.py,func,_dummy_get_active_company_details,32,33
pdf_ui.py,func,_dummy_list_company_documents,34,35
pdf_ui.py,func,_dummy_load_admin_setting_pdf_ui,21,27
pdf_ui.py,func,_dummy_save_admin_setting_pdf_ui,28,28
pdf_ui.py,func,_get_all_available_chart_keys,67,70
pdf_ui.py,func,_get_all_available_company_doc_ids,72,76
pdf_ui.py,func,get_text_pdf_ui,62,65
pdf_ui.py,func,render_pdf_debug_section,1227,1304
pdf_ui.py,func,render_pdf_ui,79,1159
pdf_ui.py,func,show_advanced_pdf_preview,1162,1224
pdf_widgets.py,func,render_pdf_structure_manager,339,416
pdf_widgets.py,class,PDFSectionManager,24,335
pdf_widgets.py,method,PDFSectionManager.__init__,27,78
pdf_widgets.py,method,PDFSectionManager._render_available_sections,115,124
pdf_widgets.py,method,PDFSectionManager._render_content_editor,218,253
pdf_widgets.py,method,PDFSectionManager._render_custom_section_creator,256,305
pdf_widgets.py,method,PDFSectionManager._render_pdf_structure,126,145
pdf_widgets.py,method,PDFSectionManager._render_pdf_structure_fallback,147,176
pdf_widgets.py,method,PDFSectionManager._render_section_editor,179,216
pdf_widgets.py,method,PDFSectionManager.export_configuration,307,314
pdf_widgets.py,method,PDFSectionManager.import_configuration,316,335
pdf_widgets.py,method,PDFSectionManager.initialize_session_state,81,89
pdf_widgets.py,method,PDFSectionManager.render_drag_drop_interface,92,113
product_attributes.py,func,_ensure_tables,16,34
product_attributes.py,func,bulk_upsert,175,181
product_attributes.py,func,delete_attribute,147,167
product_attributes.py,func,export_attributes_to_csv,185,225
product_attributes.py,func,get_attribute,82,111
product_attributes.py,func,get_attribute_value,170,172
product_attributes.py,func,import_attributes_from_csv,228,266
product_attributes.py,func,list_attributes,114,144
product_attributes.py,func,upsert_attribute,37,79
product_db.py,func,_migrate_product_table_columns,69,140
product_db.py,func,add_product,142,176
product_db.py,func,create_product_table,36,67
product_db.py,func,delete_product,200,210
product_db.py,func,get_product_by_id,237,245
product_db.py,func,get_product_by_model_name,247,256
product_db.py,func,get_product_id_by_model_name,258,273
product_db.py,func,list_product_categories,278,286
product_db.py,func,list_products,212,235
product_db.py,func,update_product,178,198
product_db.py,func,update_product_image,275,276
pv_visuals.py,func,_export_plotly_fig_to_bytes_pv_viz,34,60
pv_visuals.py,func,get_text_pv_viz,16,31
pv_visuals.py,func,render_amortisation_pv_data,171,233
pv_visuals.py,func,render_break_even_pv_data,120,169
pv_visuals.py,func,render_co2_savings_visualization,235,408
pv_visuals.py,func,render_yearly_production_pv_data,62,117
quick_calc.py,func,render_quick_calc,23,56
scenario_manager.py,func,generate_comparison_scenarios,21,28
scenario_manager.py,func,simulate_scenario,11,18
simple_logo_test.py,func,test_direct_logo_fetch,78,94
simple_logo_test.py,func,test_logo_data_preparation,14,76
solar_calculator.py,func,_dummy_get_product_by_model_name,18,19
solar_calculator.py,func,_dummy_list_products,15,16
solar_calculator.py,func,_ensure_project_data_dicts,37,47
solar_calculator.py,func,_get_text,28,34
solar_calculator.py,func,_product_names_by_category,50,70
solar_calculator.py,func,render_solar_calculator,73,291
test_admin_fix.py,func,test_admin_panel_import,13,21
test_admin_fix.py,func,test_defensive_strip,23,38
test_admin_fix.py,func,test_product_data_creation,40,79
test_admin_upload.py,func,test_admin_functions,85,102
test_admin_upload.py,func,test_product_update,12,83
test_admin_workflow.py,func,simulate_admin_panel_workflow,12,77
test_admin_workflow.py,func,test_existing_product_update,79,143
test_brand_logos.py,func,create_test_logo_png,8,50
test_brand_logos.py,func,test_logo_system,52,94
test_final_pdf_logos.py,func,create_test_pdf_with_logos,13,102
test_hp_functions.py,func,run_all_tests,177,210
test_hp_functions.py,func,test_analysis_functions,120,146
test_hp_functions.py,func,test_coords_wp_directory,48,69
test_hp_functions.py,func,test_imports,14,46
test_hp_functions.py,func,test_pdf_functions,148,175
test_hp_functions.py,func,test_placeholders,71,118
test_logo_integration.py,func,run_all_tests,155,197
test_logo_integration.py,func,test_coords_update,126,153
test_logo_integration.py,func,test_logo_database,11,73
test_logo_integration.py,func,test_logo_integration,75,105
test_logo_integration.py,func,test_placeholder_integration,107,124
test_page1_alignment.py,func,test_page1_right_aligned_values,12,31
test_pdf_logos.py,func,test_pdf_with_logos,13,106
test_product_images.py,func,test_product_images,14,69
test_right_alignment.py,func,test_right_aligned_values,12,38
test_roof_data.py,func,test_roof_data_from_analysis,12,49
test_section_titles_logos.py,func,test_section_titles_and_logos,12,116
test_wirtschaftlichkeit.py,func,run_test,10,77
theming/pdf_styles.py,func,get_theme,107,118
tools/custom_dynamic_calculation.py,func,calculate_savings,46,100
tools/custom_dynamic_calculation.py,class,SavingsResult,32,43
tools/import_module_attributes_generic.py,func,_build_module_warranty_text,131,145
tools/import_module_attributes_generic.py,func,_canonical_map,36,111
tools/import_module_attributes_generic.py,func,_ensure_product,150,222
tools/import_module_attributes_generic.py,func,_flatten,452,460
tools/import_module_attributes_generic.py,func,_import_csv_xlsx,344,425
tools/import_module_attributes_generic.py,func,_import_image,505,522
tools/import_module_attributes_generic.py,func,_import_json_yaml,463,479
tools/import_module_attributes_generic.py,func,_import_txt_md,491,502
tools/import_module_attributes_generic.py,func,_load_json,428,435
tools/import_module_attributes_generic.py,func,_load_yaml,438,449
tools/import_module_attributes_generic.py,func,_normalize_record,225,278
tools/import_module_attributes_generic.py,func,_parse_kv_lines,482,488
tools/import_module_attributes_generic.py,func,_process_record,281,341
tools/import_module_attributes_generic.py,func,_to_number,114,128
tools/import_module_attributes_generic.py,func,import_any_from_path,525,582
tools/smoke_crm_save.py,func,main,7,47
tools/test_page3_values.py,func,test_page3_values_baseline,15,32
utils.py,func,format_euro,13,15
utils.py,func,is_valid_email,8,11
utils.py,func,kwh_to_car_km_equivalent,40,56
utils.py,func,kwh_to_flights_equivalent,58,75
utils.py,func,kwh_to_trees_equivalent,21,38
